ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60637,14,03/29/2020,04/04/2020,57,115,120,242.3,158,452,333,952.5,0.4,0.3,2,2,4.2,4.2,47454,60637-14,POINT (-87.604053 41.780991)
Unknown,38,09/13/2020,09/19/2020,12,204,0,0,687,33614,0,0,0.0,0.0,0,4,0.0,0.0,0,Unknown-38,
Unknown,39,09/20/2020,09/26/2020,21,225,0,0,757,34371,0,0,0.0,0.0,0,4,0.0,0.0,0,Unknown-39,
60637,13,03/22/2020,03/28/2020,36,58,76,122.2,145,294,306,619.5,0.2,0.2,0,0,0.0,0.0,47454,60637-13,POINT (-87.604053 41.780991)
60827,25,06/14/2020,06/20/2020,1,81,4,283.4,32,378,112,1322.7,0.0,0.2,0,7,0.0,24.5,28577,60827-25,POINT (-87.633087 41.650765)
60601,35,08/23/2020,08/29/2020,13,148,89,1008.5,254,2793,1731,19032.4,0.1,0.1,0,5,0.0,34.1,14675,60601-35,POINT (-87.622844 41.886262)
60606,35,08/23/2020,08/29/2020,3,61,97,1967.1,69,1596,2225,51467.3,0.0,0.0,0,1,0.0,32.2,3101,60606-35,POINT (-87.63676 41.882634)
60609,37,09/06/2020,09/12/2020,49,2470,80,4016.6,470,12762,764,20752.9,0.1,0.2,2,81,3.3,131.7,61495,60609-37,POINT (-87.653382 41.812017)
60612,37,09/06/2020,09/12/2020,16,952,47,2774.6,269,8254,784,24056.4,0.1,0.1,0,31,0.0,90.4,34311,60612-37,POINT (-87.687011 41.88004)
60617,37,09/06/2020,09/12/2020,41,2076,50,2515.3,465,16994,563,20590.3,0.1,0.1,1,79,1.2,95.7,82534,60617-37,POINT (-87.556897 41.721257)
60624,37,09/06/2020,09/12/2020,13,1189,36,3288.3,226,7376,625,20399.4,0.1,0.2,0,29,0.0,80.2,36158,60624-37,POINT (-87.722735 41.879417)
60628,37,09/06/2020,09/12/2020,27,1656,40,2481.9,337,13094,505,19624.1,0.1,0.1,1,115,1.5,172.4,66724,60628-37,POINT (-87.621537 41.694192)
60633,37,09/06/2020,09/12/2020,10,328,78,2548.4,123,2552,956,19827.5,0.1,0.1,0,6,0.0,46.6,12871,60633-37,POINT (-87.556037 41.653147)
60637,23,05/31/2020,06/06/2020,19,600,40,1264.4,300,3882,632,8180.6,0.1,0.2,2,21,4.2,44.3,47454,60637-23,POINT (-87.604053 41.780991)
60637,24,06/07/2020,06/13/2020,16,616,34,1298.1,403,4285,849,9029.8,0.0,0.1,3,24,6.3,50.6,47454,60637-24,POINT (-87.604053 41.780991)
60637,25,06/14/2020,06/20/2020,12,628,25,1323.4,390,4675,822,9851.6,0.0,0.1,0,24,0.0,50.6,47454,60637-25,POINT (-87.604053 41.780991)
60641,31,07/26/2020,08/01/2020,77,1874,108,2638.6,984,11931,1386,16798.8,0.1,0.2,0,53,0.0,74.6,71023,60641-31,POINT (-87.746791 41.946682)
60827,31,07/26/2020,08/01/2020,1,97,4,339.4,34,589,119,2061.1,0.0,0.2,0,7,0.0,24.5,28577,60827-31,POINT (-87.633087 41.650765)
60827,32,08/02/2020,08/08/2020,2,99,7,346.4,27,616,94,2155.6,0.1,0.2,0,7,0.0,24.5,28577,60827-32,POINT (-87.633087 41.650765)
60827,33,08/09/2020,08/15/2020,1,100,4,349.9,,617,,2159.1,,0.2,0,7,0.0,24.5,28577,60827-33,POINT (-87.633087 41.650765)
60827,34,08/16/2020,08/22/2020,2,102,7,356.9,,619,,2166.1,,0.2,0,7,0.0,24.5,28577,60827-34,POINT (-87.633087 41.650765)
60827,35,08/23/2020,08/29/2020,2,104,7,363.9,,621,,2173.1,,0.2,1,8,3.5,28.0,28577,60827-35,POINT (-87.633087 41.650765)
60827,36,08/30/2020,09/05/2020,0,104,0,363.9,,621,,2173.1,,0.2,0,8,0.0,28.0,28577,60827-36,POINT (-87.633087 41.650765)
60827,38,09/13/2020,09/19/2020,1,106,4,370.9,,623,,2180.1,,0.2,0,8,0.0,28.0,28577,60827-38,POINT (-87.633087 41.650765)
60827,39,09/20/2020,09/26/2020,4,110,14,384.9,,627,,2194.1,,0.2,0,8,0.0,28.0,28577,60827-39,POINT (-87.633087 41.650765)
60611,35,08/23/2020,08/29/2020,19,371,59,1144.1,442,7342,1363,22642.3,0.0,0.1,1,4,3.1,12.3,32426,60611-35,POINT (-87.620291 41.894734)
60615,35,08/23/2020,08/29/2020,21,588,50,1414.7,486,8486,1169,20417.2,0.0,0.1,0,16,0.0,38.5,41563,60615-35,POINT (-87.602725 41.801993)
60621,35,08/23/2020,08/29/2020,11,716,38,2465.4,170,5150,585,17732.9,0.1,0.1,0,51,0.0,175.6,29042,60621-35,POINT (-87.638812 41.776931)
60625,35,08/23/2020,08/29/2020,72,1990,91,2511.3,751,14575,948,18392.8,0.1,0.1,1,108,1.3,136.3,79243,60625-35,POINT (-87.701816 41.971155)
60626,35,08/23/2020,08/29/2020,10,1362,20,2738.8,442,11253,889,22628.2,0.0,0.1,0,119,0.0,239.3,49730,60626-35,POINT (-87.669834 42.009469)
60631,35,08/23/2020,08/29/2020,31,566,105,1916.8,284,6368,962,21565.2,0.1,0.1,0,42,0.0,142.2,29529,60631-35,POINT (-87.813371 41.995019)
60620,37,09/06/2020,09/12/2020,25,1656,37,2431.9,392,13533,576,19873.4,0.1,0.1,0,76,0.0,111.6,68096,60620-37,POINT (-87.651656 41.740873)
60632,37,09/06/2020,09/12/2020,90,4384,99,4815.5,547,17879,601,19638.8,0.2,0.2,0,99,0.0,108.7,91039,60632-37,POINT (-87.711251 41.810038)
60637,32,08/02/2020,08/08/2020,24,777,51,1637.4,471,7921,992,16692,0.1,0.1,0,27,0.0,56.9,47454,60637-32,POINT (-87.604053 41.780991)
60637,33,08/09/2020,08/15/2020,16,793,34,1671.1,405,8326,854,17545.4,0.0,0.1,0,27,0.0,56.9,47454,60637-33,POINT (-87.604053 41.780991)
60637,34,08/16/2020,08/22/2020,28,821,59,1730.1,436,8762,919,18464.2,0.1,0.1,0,27,0.0,56.9,47454,60637-34,POINT (-87.604053 41.780991)
60655,12,03/15/2020,03/21/2020,,,,,28,33,97,114.6,,,0,0,0.0,0.0,28804,60655-12,POINT (-87.701434 41.696456)
60638,13,03/22/2020,03/28/2020,38,46,65,78.2,159,201,270,341.9,0.2,0.2,0,0,0.0,0.0,58797,60638-13,POINT (-87.771902 41.787032)
60638,14,03/29/2020,04/04/2020,50,96,85,163.3,195,396,332,673.5,0.3,0.2,1,1,1.7,1.7,58797,60638-14,POINT (-87.771902 41.787032)
60605,37,09/06/2020,09/12/2020,10,364,36,1322.7,300,6589,1090,23943.5,0.0,0.1,0,2,0.0,7.3,27519,60605-37,POINT (-87.623449 41.867824)
60602,33,08/09/2020,08/15/2020,1,19,80,1527.3,13,312,1045,25080.4,0.1,0.1,0,0,0.0,0.0,1244,60602-33,POINT (-87.628309 41.883136)
60638,19,05/03/2020,05/09/2020,154,749,262,1273.9,561,2526,954,4296.1,0.3,0.3,4,19,6.8,32.3,58797,60638-19,POINT (-87.771902 41.787032)
60603,33,08/09/2020,08/15/2020,1,11,85,937,17,234,1448,19931.9,0.1,0.0,0,0,0.0,0.0,1174,60603-33,POINT (-87.625473 41.880112)
60604,33,08/09/2020,08/15/2020,0,25,0,3196.9,24,242,3069,30946.3,0.0,0.1,0,0,0.0,0.0,782,60604-33,POINT (-87.629029 41.878153)
60607,35,08/23/2020,08/29/2020,11,634,37,2142.5,507,6570,1713,22202.7,0.0,0.1,0,4,0.0,13.5,29591,60607-35,POINT (-87.652727 41.876104)
60603,35,08/23/2020,08/29/2020,0,11,0,937,12,259,1022,22061.3,0.0,0.0,0,0,0.0,0.0,1174,60603-35,POINT (-87.625473 41.880112)
60610,35,08/23/2020,08/29/2020,17,517,44,1325,511,8531,1310,21863.7,0.0,0.1,0,10,0.0,25.6,39019,60610-35,POINT (-87.63581 41.90455)
60614,35,08/23/2020,08/29/2020,53,931,74,1305.6,1098,14769,1540,20711.6,0.0,0.1,0,71,0.0,99.6,71308,60614-35,POINT (-87.652064 41.922605)
60616,37,09/06/2020,09/12/2020,27,789,50,1448.7,554,10576,1017,19418.3,0.0,0.1,0,39,0.0,71.6,54464,60616-37,POINT (-87.629531 41.844869)
60622,35,08/23/2020,08/29/2020,32,1010,61,1913.1,845,13384,1601,25351.8,0.0,0.1,0,56,0.0,106.1,52793,60622-35,POINT (-87.681818 41.902762)
60602,35,08/23/2020,08/29/2020,1,20,80,1607.7,31,367,2492,29501.6,0.0,0.1,0,0,0.0,0.0,1244,60602-35,POINT (-87.628309 41.883136)
60630,35,08/23/2020,08/29/2020,50,1158,87,2019.4,530,10063,924,17548.5,0.1,0.1,1,63,1.7,109.9,57344,60630-35,POINT (-87.759611 41.971261)
60639,11,03/08/2020,03/14/2020,,,,,7,8,8,8.8,,,0,0,0.0,0.0,90517,60639-11,POINT (-87.75531 41.920609)
60634,35,08/23/2020,08/29/2020,94,2264,124,2979.1,772,15816,1016,20811.9,0.1,0.1,1,62,1.3,81.6,75995,60634-35,POINT (-87.797373 41.944967)
60638,34,08/16/2020,08/22/2020,98,1659,167,2821.6,807,10128,1372,17225.4,0.1,0.2,5,45,8.5,76.5,58797,60638-34,POINT (-87.771902 41.787032)
60639,12,03/15/2020,03/21/2020,14,14,16,15.5,57,65,63,71.8,0.2,0.2,1,1,1.1,1.1,90517,60639-12,POINT (-87.75531 41.920609)
60639,13,03/22/2020,03/28/2020,54,68,60,75.1,138,203,152,224.3,0.4,0.3,0,1,0.0,1.1,90517,60639-13,POINT (-87.75531 41.920609)
60638,35,08/23/2020,08/29/2020,99,1758,168,2989.9,694,10822,1180,18405.7,0.1,0.2,1,46,1.7,78.2,58797,60638-35,POINT (-87.771902 41.787032)
60641,32,08/02/2020,08/08/2020,72,1946,101,2740,831,12762,1170,17968.8,0.1,0.2,0,53,0.0,74.6,71023,60641-32,POINT (-87.746791 41.946682)
60641,33,08/09/2020,08/15/2020,71,2017,100,2839.9,858,13620,1208,19176.9,0.1,0.1,1,54,1.4,76.0,71023,60641-33,POINT (-87.746791 41.946682)
60641,34,08/16/2020,08/22/2020,77,2094,108,2948.3,831,14451,1170,20346.9,0.1,0.1,1,55,1.4,77.4,71023,60641-34,POINT (-87.746791 41.946682)
60605,33,08/09/2020,08/15/2020,8,312,29,1133.8,385,5302,1399,19266.7,0.0,0.1,0,1,0.0,3.6,27519,60605-33,POINT (-87.623449 41.867824)
60609,33,08/09/2020,08/15/2020,56,2219,91,3608.4,689,10614,1120,17259.9,0.1,0.2,1,78,1.6,126.8,61495,60609-33,POINT (-87.653382 41.812017)
60639,14,03/29/2020,04/04/2020,89,157,98,173.4,205,408,226,450.7,0.4,0.4,1,2,1.1,2.2,90517,60639-14,POINT (-87.75531 41.920609)
60639,15,04/05/2020,04/11/2020,159,316,176,349.1,332,740,367,817.5,0.5,0.4,5,7,5.5,7.7,90517,60639-15,POINT (-87.75531 41.920609)
60616,33,08/09/2020,08/15/2020,26,662,48,1215.5,538,8136,988,14938.3,0.0,0.1,0,37,0.0,67.9,54464,60616-33,POINT (-87.629531 41.844869)
60618,35,08/23/2020,08/29/2020,69,1987,73,2105,1151,18841,1219,19959.7,0.1,0.1,1,52,1.1,55.1,94395,60618-35,POINT (-87.703343 41.946699)
60620,33,08/09/2020,08/15/2020,43,1533,63,2251.2,641,11638,941,17090.6,0.1,0.1,2,74,2.9,108.7,68096,60620-33,POINT (-87.651656 41.740873)
60624,33,08/09/2020,08/15/2020,32,1090,88,3014.5,436,6243,1206,17265.9,0.1,0.2,0,29,0.0,80.2,36158,60624-33,POINT (-87.722735 41.879417)
60639,16,04/12/2020,04/18/2020,266,582,294,643,595,1335,657,1474.9,0.4,0.4,15,22,16.6,24.3,90517,60639-16,POINT (-87.75531 41.920609)
60632,33,08/09/2020,08/15/2020,102,3892,112,4275.1,909,14712,998,16160.1,0.1,0.3,1,98,1.1,107.6,91039,60632-33,POINT (-87.711251 41.810038)
60637,35,08/23/2020,08/29/2020,25,846,53,1782.8,423,9185,891,19355.6,0.1,0.1,0,27,0.0,56.9,47454,60637-35,POINT (-87.604053 41.780991)
60639,17,04/19/2020,04/25/2020,424,1006,468,1111.4,925,2260,1022,2496.8,0.5,0.4,10,32,11.0,35.4,90517,60639-17,POINT (-87.75531 41.920609)
60639,18,04/26/2020,05/02/2020,633,1639,699,1810.7,1355,3615,1497,3993.7,0.5,0.5,12,44,13.3,48.6,90517,60639-18,POINT (-87.75531 41.920609)
60639,20,05/10/2020,05/16/2020,385,2562,425,2830.4,1268,6274,1401,6931.3,0.3,0.4,7,69,7.7,76.2,90517,60639-20,POINT (-87.75531 41.920609)
60641,36,08/30/2020,09/05/2020,79,2259,111,3180.7,626,15833,881,22292.8,0.1,0.1,0,56,0.0,78.8,71023,60641-36,POINT (-87.746791 41.946682)
60641,37,09/06/2020,09/12/2020,74,2333,104,3284.9,582,16415,820,23112.2,0.1,0.1,2,58,2.8,81.7,71023,60641-37,POINT (-87.746791 41.946682)
60639,19,05/03/2020,05/09/2020,538,2177,594,2405.1,1391,5006,1537,5530.5,0.4,0.4,18,62,19.9,68.5,90517,60639-19,POINT (-87.75531 41.920609)
60641,38,09/13/2020,09/19/2020,73,2406,103,3387.6,639,17054,900,24011.9,0.1,0.1,2,60,2.8,84.5,71023,60641-38,POINT (-87.746791 41.946682)
60639,22,05/24/2020,05/30/2020,217,3145,240,3474.5,1102,8723,1218,9636.9,0.2,0.4,3,83,3.3,91.7,90517,60639-22,POINT (-87.75531 41.920609)
60639,23,05/31/2020,06/06/2020,112,3257,124,3598.2,748,9471,826,10463.2,0.2,0.3,4,87,4.4,96.1,90517,60639-23,POINT (-87.75531 41.920609)
60639,24,06/07/2020,06/13/2020,117,3374,129,3727.5,713,10184,788,11250.9,0.2,0.3,7,94,7.7,103.8,90517,60639-24,POINT (-87.75531 41.920609)
60639,25,06/14/2020,06/20/2020,67,3441,74,3801.5,724,10908,800,12050.8,0.1,0.3,6,100,6.6,110.5,90517,60639-25,POINT (-87.75531 41.920609)
60639,26,06/21/2020,06/27/2020,73,3514,81,3882.1,839,11747,927,12977.7,0.1,0.3,8,108,8.8,119.3,90517,60639-26,POINT (-87.75531 41.920609)
60639,27,06/28/2020,07/04/2020,83,3597,92,3973.8,863,12610,953,13931.1,0.1,0.3,2,110,2.2,121.5,90517,60639-27,POINT (-87.75531 41.920609)
60639,28,07/05/2020,07/11/2020,80,3677,88,4062.2,847,13457,936,14866.8,0.1,0.3,3,113,3.3,124.8,90517,60639-28,POINT (-87.75531 41.920609)
60639,29,07/12/2020,07/18/2020,67,3744,74,4136.2,887,14344,980,15846.7,0.1,0.3,1,114,1.1,125.9,90517,60639-29,POINT (-87.75531 41.920609)
60639,30,07/19/2020,07/25/2020,76,3820,84,4220.2,901,15245,995,16842.1,0.1,0.3,2,116,2.2,128.2,90517,60639-30,POINT (-87.75531 41.920609)
60639,31,07/26/2020,08/01/2020,133,3953,147,4367.1,1158,16403,1279,18121.5,0.1,0.2,0,116,0.0,128.2,90517,60639-31,POINT (-87.75531 41.920609)
60639,32,08/02/2020,08/08/2020,99,4052,109,4476.5,940,17343,1038,19159.9,0.1,0.2,0,116,0.0,128.2,90517,60639-32,POINT (-87.75531 41.920609)
60639,33,08/09/2020,08/15/2020,119,4171,132,4608,953,18296,1053,20212.8,0.1,0.2,1,117,1.1,129.3,90517,60639-33,POINT (-87.75531 41.920609)
60639,34,08/16/2020,08/22/2020,115,4286,127,4735,880,19176,972,21185,0.1,0.2,3,120,3.3,132.6,90517,60639-34,POINT (-87.75531 41.920609)
60639,35,08/23/2020,08/29/2020,110,4396,122,4856.5,803,19979,887,22072.1,0.1,0.2,1,121,1.1,133.7,90517,60639-35,POINT (-87.75531 41.920609)
60641,39,09/20/2020,09/26/2020,94,2500,132,3520,744,17798,1048,25059.5,0.1,0.1,0,60,0.0,84.5,71023,60641-39,POINT (-87.746791 41.946682)
60642,32,08/02/2020,08/08/2020,12,287,59,1420.7,332,3816,1644,18890.2,0.0,0.1,0,13,0.0,64.4,20201,60642-32,POINT (-87.657821 41.899935)
60640,12,03/15/2020,03/21/2020,19,22,27,31.6,94,113,135,162.1,0.2,0.2,0,0,0.0,0.0,69715,60640-12,POINT (-87.662232 41.971888)
60604,35,08/23/2020,08/29/2020,1,30,128,3836.3,18,280,2302,35805.6,0.1,0.1,0,0,0.0,0.0,782,60604-35,POINT (-87.629029 41.878153)
60640,13,03/22/2020,03/28/2020,35,57,50,81.8,114,227,164,325.6,0.3,0.3,1,1,1.4,1.4,69715,60640-13,POINT (-87.662232 41.971888)
60640,16,04/12/2020,04/18/2020,144,319,207,457.6,333,906,478,1299.6,0.4,0.4,6,14,8.6,20.1,69715,60640-16,POINT (-87.662232 41.971888)
60641,15,04/05/2020,04/11/2020,112,203,158,285.8,285,661,401,930.7,0.4,0.3,4,6,5.6,8.4,71023,60641-15,POINT (-87.746791 41.946682)
60641,13,03/22/2020,03/28/2020,28,39,39,54.9,128,196,180,276,0.2,0.2,0,0,0.0,0.0,71023,60641-13,POINT (-87.746791 41.946682)
60641,14,03/29/2020,04/04/2020,52,91,73,128.1,180,376,253,529.4,0.3,0.2,2,2,2.8,2.8,71023,60641-14,POINT (-87.746791 41.946682)
60642,34,08/16/2020,08/22/2020,10,314,50,1554.4,326,4472,1614,22137.5,0.0,0.1,0,13,0.0,64.4,20201,60642-34,POINT (-87.657821 41.899935)
60642,35,08/23/2020,08/29/2020,14,328,69,1623.7,272,4744,1346,23484,0.1,0.1,0,13,0.0,64.4,20201,60642-35,POINT (-87.657821 41.899935)
60642,36,08/30/2020,09/05/2020,16,344,79,1702.9,273,5017,1351,24835.4,0.1,0.1,0,13,0.0,64.4,20201,60642-36,POINT (-87.657821 41.899935)
60642,37,09/06/2020,09/12/2020,13,357,64,1767.2,249,5266,1233,26068,0.1,0.1,0,13,0.0,64.4,20201,60642-37,POINT (-87.657821 41.899935)
60643,17,04/19/2020,04/25/2020,145,489,291,980.5,784,1749,1572,3507.1,0.2,0.3,3,23,6.0,46.1,49870,60643-17,POINT (-87.662381 41.700445)
60642,38,09/13/2020,09/19/2020,16,373,79,1846.4,314,5580,1554,27622.4,0.1,0.1,0,13,0.0,64.4,20201,60642-38,POINT (-87.657821 41.899935)
60642,39,09/20/2020,09/26/2020,18,391,89,1935.5,270,5850,1337,28959,0.1,0.1,0,13,0.0,64.4,20201,60642-39,POINT (-87.657821 41.899935)
60641,12,03/15/2020,03/21/2020,10,11,14,15.5,62,68,87,95.7,0.2,0.2,0,0,0.0,0.0,71023,60641-12,POINT (-87.746791 41.946682)
60643,18,04/26/2020,05/02/2020,46,535,92,1072.8,379,2128,760,4267.1,0.1,0.3,12,35,24.1,70.2,49870,60643-18,POINT (-87.662381 41.700445)
60641,17,04/19/2020,04/25/2020,186,499,262,702.6,536,1538,755,2165.5,0.3,0.3,4,15,5.6,21.1,71023,60641-17,POINT (-87.746791 41.946682)
60643,24,06/07/2020,06/13/2020,21,735,42,1473.8,387,4499,776,9021.5,0.1,0.2,4,62,8.0,124.3,49870,60643-24,POINT (-87.662381 41.700445)
60641,18,04/26/2020,05/02/2020,244,743,344,1046.1,651,2189,917,3082.1,0.4,0.3,7,22,9.9,31.0,71023,60641-18,POINT (-87.746791 41.946682)
60641,19,05/03/2020,05/09/2020,189,932,266,1312.3,723,2912,1018,4100.1,0.3,0.3,9,31,12.7,43.6,71023,60641-19,POINT (-87.746791 41.946682)
60641,20,05/10/2020,05/16/2020,197,1129,277,1589.6,752,3664,1059,5158.9,0.3,0.3,7,38,9.9,53.5,71023,60641-20,POINT (-87.746791 41.946682)
60642,16,04/12/2020,04/18/2020,5,42,25,207.9,71,254,352,1257.4,0.1,0.2,1,1,5.0,5.0,20201,60642-16,POINT (-87.657821 41.899935)
60642,17,04/19/2020,04/25/2020,31,73,154,361.4,108,362,535,1792,0.3,0.2,0,1,0.0,5.0,20201,60642-17,POINT (-87.657821 41.899935)
60641,21,05/17/2020,05/23/2020,172,1301,242,1831.8,800,4464,1126,6285.3,0.2,0.3,3,41,4.2,57.7,71023,60641-21,POINT (-87.746791 41.946682)
60653,31,07/26/2020,08/01/2020,22,670,69,2095.6,473,6331,1479,19801.7,0.0,0.1,0,38,0.0,118.9,31972,60653-31,POINT (-87.611244 41.819261)
60642,18,04/26/2020,05/02/2020,22,95,109,470.3,108,470,535,2326.6,0.2,0.2,0,1,0.0,5.0,20201,60642-18,POINT (-87.657821 41.899935)
60642,19,05/03/2020,05/09/2020,16,111,79,549.5,112,582,554,2881,0.1,0.2,3,4,14.9,19.8,20201,60642-19,POINT (-87.657821 41.899935)
60642,12,03/15/2020,03/21/2020,,,,,34,38,168,188.1,,,0,0,0.0,0.0,20201,60642-12,POINT (-87.657821 41.899935)
60642,13,03/22/2020,03/28/2020,12,16,59,79.2,61,99,302,490.1,0.2,0.2,0,0,0.0,0.0,20201,60642-13,POINT (-87.657821 41.899935)
60642,14,03/29/2020,04/04/2020,11,27,54,133.7,39,138,193,683.1,0.3,0.2,0,0,0.0,0.0,20201,60642-14,POINT (-87.657821 41.899935)
60642,20,05/10/2020,05/16/2020,13,124,64,613.8,138,720,683,3564.2,0.1,0.2,0,4,0.0,19.8,20201,60642-20,POINT (-87.657821 41.899935)
60642,21,05/17/2020,05/23/2020,15,139,74,688.1,144,864,713,4277,0.1,0.2,3,7,14.9,34.7,20201,60642-21,POINT (-87.657821 41.899935)
60642,22,05/24/2020,05/30/2020,9,148,45,732.6,132,996,653,4930.4,0.1,0.1,2,9,9.9,44.6,20201,60642-22,POINT (-87.657821 41.899935)
60642,23,05/31/2020,06/06/2020,9,157,45,777.2,117,1113,579,5509.6,0.1,0.1,1,10,5.0,49.5,20201,60642-23,POINT (-87.657821 41.899935)
60642,24,06/07/2020,06/13/2020,12,169,59,836.6,236,1349,1168,6677.9,0.1,0.1,1,11,5.0,54.5,20201,60642-24,POINT (-87.657821 41.899935)
60642,25,06/14/2020,06/20/2020,17,186,84,920.7,248,1597,1228,7905.5,0.1,0.1,1,12,5.0,59.4,20201,60642-25,POINT (-87.657821 41.899935)
60605,34,08/16/2020,08/22/2020,13,325,47,1181,361,5663,1312,20578.5,0.0,0.1,0,1,0.0,3.6,27519,60605-34,POINT (-87.623449 41.867824)
60643,13,03/22/2020,03/28/2020,71,93,142,186.5,180,259,361,519.4,0.4,0.4,0,0,0.0,0.0,49870,60643-13,POINT (-87.662381 41.700445)
60643,14,03/29/2020,04/04/2020,102,195,204,391,234,493,469,988.6,0.4,0.4,3,3,6.0,6.0,49870,60643-14,POINT (-87.662381 41.700445)
60616,34,08/16/2020,08/22/2020,39,701,72,1287.1,692,8828,1271,16208.9,0.1,0.1,1,38,1.8,69.8,54464,60616-34,POINT (-87.629531 41.844869)
60643,15,04/05/2020,04/11/2020,89,284,178,569.5,207,700,415,1403.6,0.4,0.4,7,10,14.0,20.1,49870,60643-15,POINT (-87.662381 41.700445)
60643,16,04/12/2020,04/18/2020,60,344,120,689.8,265,965,531,1935,0.2,0.4,10,20,20.1,40.1,49870,60643-16,POINT (-87.662381 41.700445)
60620,34,08/16/2020,08/22/2020,28,1561,41,2292.4,547,12185,803,17893.9,0.1,0.1,0,74,0.0,108.7,68096,60620-34,POINT (-87.651656 41.740873)
60642,26,06/21/2020,06/27/2020,17,203,84,1004.9,252,1849,1248,9153,0.1,0.1,0,12,0.0,59.4,20201,60642-26,POINT (-87.657821 41.899935)
60642,27,06/28/2020,07/04/2020,15,218,74,1079.2,294,2143,1455,10608.4,0.1,0.1,1,13,5.0,64.4,20201,60642-27,POINT (-87.657821 41.899935)
60643,25,06/14/2020,06/20/2020,14,749,28,1501.9,458,4957,918,9939.8,0.0,0.2,1,63,2.0,126.3,49870,60643-25,POINT (-87.662381 41.700445)
60642,28,07/05/2020,07/11/2020,22,240,109,1188.1,368,2511,1822,12430.1,0.1,0.1,0,13,0.0,64.4,20201,60642-28,POINT (-87.657821 41.899935)
60643,26,06/21/2020,06/27/2020,21,770,42,1544,492,5449,987,10926.4,0.0,0.1,0,63,0.0,126.3,49870,60643-26,POINT (-87.662381 41.700445)
60642,29,07/12/2020,07/18/2020,13,253,64,1252.4,366,2877,1812,14241.9,0.0,0.1,0,13,0.0,64.4,20201,60642-29,POINT (-87.657821 41.899935)
60642,30,07/19/2020,07/25/2020,7,260,35,1287.1,287,3164,1421,15662.6,0.0,0.1,0,13,0.0,64.4,20201,60642-30,POINT (-87.657821 41.899935)
60642,31,07/26/2020,08/01/2020,15,275,74,1361.3,320,3484,1584,17246.7,0.0,0.1,0,13,0.0,64.4,20201,60642-31,POINT (-87.657821 41.899935)
60643,12,03/15/2020,03/21/2020,21,22,42,44.1,73,79,146,158.4,0.3,0.3,0,0,0.0,0.0,49870,60643-12,POINT (-87.662381 41.700445)
60643,28,07/05/2020,07/11/2020,51,848,102,1700.4,601,6549,1205,13132.1,0.1,0.1,1,64,2.0,128.3,49870,60643-28,POINT (-87.662381 41.700445)
60643,29,07/12/2020,07/18/2020,42,890,84,1784.6,601,7150,1205,14337.3,0.1,0.1,0,64,0.0,128.3,49870,60643-29,POINT (-87.662381 41.700445)
60643,30,07/19/2020,07/25/2020,52,942,104,1888.9,530,7680,1063,15400,0.1,0.1,0,64,0.0,128.3,49870,60643-30,POINT (-87.662381 41.700445)
60643,31,07/26/2020,08/01/2020,41,983,82,1971.1,582,8262,1167,16567.1,0.1,0.1,3,67,6.0,134.3,49870,60643-31,POINT (-87.662381 41.700445)
60644,13,03/22/2020,03/28/2020,69,91,145,190.7,134,229,281,480,0.5,0.4,0,0,0.0,0.0,47712,60644-13,POINT (-87.756863 41.881113)
60644,14,03/29/2020,04/04/2020,89,180,186,377.3,171,400,358,838.4,0.5,0.4,7,7,14.7,14.7,47712,60644-14,POINT (-87.756863 41.881113)
60644,15,04/05/2020,04/11/2020,119,299,249,626.7,244,644,511,1349.8,0.5,0.5,3,10,6.3,21.0,47712,60644-15,POINT (-87.756863 41.881113)
60644,16,04/12/2020,04/18/2020,80,379,168,794.3,270,914,566,1915.7,0.3,0.4,6,16,12.6,33.5,47712,60644-16,POINT (-87.756863 41.881113)
60644,12,03/15/2020,03/21/2020,17,22,36,46.1,76,95,159,199.1,0.2,0.2,0,0,0.0,0.0,47712,60644-12,POINT (-87.756863 41.881113)
60643,32,08/02/2020,08/08/2020,28,1011,56,2027.3,716,8978,1436,18002.8,0.0,0.1,0,67,0.0,134.3,49870,60643-32,POINT (-87.662381 41.700445)
60643,33,08/09/2020,08/15/2020,35,1046,70,2097.5,556,9534,1115,19117.7,0.1,0.1,0,67,0.0,134.3,49870,60643-33,POINT (-87.662381 41.700445)
60643,34,08/16/2020,08/22/2020,37,1083,74,2171.6,1004,10538,2013,21130.9,0.0,0.1,2,69,4.0,138.4,49870,60643-34,POINT (-87.662381 41.700445)
60643,27,06/28/2020,07/04/2020,27,797,54,1598.2,499,5948,1001,11927,0.1,0.1,0,63,0.0,126.3,49870,60643-27,POINT (-87.662381 41.700445)
60643,35,08/23/2020,08/29/2020,28,1111,56,2227.8,734,11272,1472,22602.8,0.0,0.1,2,71,4.0,142.4,49870,60643-35,POINT (-87.662381 41.700445)
60644,17,04/19/2020,04/25/2020,224,603,470,1263.8,521,1435,1092,3007.6,0.4,0.4,13,29,27.2,60.8,47712,60644-17,POINT (-87.756863 41.881113)
